s.no,address,cityname,state,country,price(in rupees)
4736,11247 Country Canyon,San Antonio,TX,USA,99661
4737,34 Cherokee St,Boston,MA,USA,369884
4738,1732 Broad Winged Hawk Dr,Ruskin,FL,USA,120441
4739,1028 Claytonia Terrace,Saint Louis,MO,USA,141304
4740,2934 Louisiana Place,Riverside,CA,USA,182448
4741,208 Longshadow Dr,Lexington,SC,USA,107973
4742,177 Everett Park Dr,Mooresville,NC,USA,110134
4743,4524 NE 6th Avenue,Portland,OR,USA,240632
4744,4231 Serenity Court,Bismarck,ND,USA,136732
4745,32 Balboa Parkway,Clayton,NC,USA,112129
4746,,Benton,AR,USA,101822
4747,14375 Timberline Drive,Taylor,MI,USA,91432
4748,935 Vilas Avenue,Madison,WI,USA,190760
4749,9135 W Berkeley Rd,Phoenix,AZ,USA,116285
4750,2322 Leavenworth St,San Francisco,CA,USA,623400
4751,378 Ridgeway Place,Ventura,CA,USA,248944
4752,3322 Lowland Dr,Douglasville,GA,USA,110134
4753,3485 Ridgewood Ave,,,USA,153356
4754,11418 Buck Canyon,San Antonio,TX,USA,112129
4755,776 Hagemann Dr,Livermore,CA,USA,280946
4756,3308 Rainbow Creek Circle,Thousand Oaks,CA,USA,166240
4757,1604 Dusty Rose Ln,Brandon,FL,USA,128753
4758,2407 2nd St NE,Minneapolis,MN,USA,248944
4759,606 Spokane Court,Franklin,TN,USA,162084
4760,169 Forsyth Parkway,Clayton,NC,USA,118446
4761,7822 Galleon Field Ln,Cypress,TX,USA,112129
4762,2890 W Old Farmington Road,Fayetteville,AR,USA,112212
4763,526 E Spring Valley Rd,Richardson,TX,USA,162084
4764,121 Omega CT,Dallas,GA,USA,120441
4765,422 Lester Rd,Lawrenceville,GA,USA,116285
4766,1316 Princess St,Alexandria,VA,USA,290920
4767,3700 E 98th Terrace,Kansas City,MO,USA,91016
4768,4424 Stone Mountain Dr,Gastonia,NC,USA,118446
4769,,Austin,TX,USA,112378
4770,5121 Bakman Ave Unit 208,North Hollywood,CA,USA,207717
4771,917 Ravine Dr,Franklin,IN,USA,99661
4772,3763 Bailey Road,Yorkville,IL,USA,149200
4773,3801 Columbine Ave,Ames,IA,USA,139226
4774,1541 Crawford Dr,Apopka,FL,USA,139226
4775,29507 Brookchase Dr,Spring,TX,USA,124597
4776,4237 Higel Avenue Sarasota,Sarasota,FL,USA,415184
4777,,Pittsburgh,PA,USA,173638
4778,2970 W Old Farmington Road,Fayetteville,AR,USA,112212
4779,2493 Parkdale Place NE,Atlanta,GA,USA,299232
4780,2672 Brackley Place NW,Concord,NC,USA,118446
4781,627 NE 2nd Avenue,Fort Lauderdale,FL,USA,249360
4782,2321 Upland Rd,Pingree Grove,IL,USA,165824
4783,2216 S Palm Grove Avenue,Los Angeles,CA,USA,307128
4784,1279 St Johns Place,Brooklyn,NY,USA,249360
4785,209 E 3rd St,Williamsport,PA,USA,206969
4786,3377 N Oakland Avenue,Milwaukee,WI,USA,149533
4787,3369 N Oakland Avenue,Milwaukee,WI,USA,149533
4788,15936 Iron Ridge Rd,Edmond,OK,USA,149200
4789,800-820 North 48th St,Philadelphia,PA,USA,146291
4790,4685 N Haverhill Rd,West Palm Beach,FL,USA,144629
4791,201 Washington Avenue,Ames,IA,USA,124680
4792,7 West Mulberry St,Baltimore,MD,USA,124264
4793,255 Sweet Martha Dr,Mooresville,NC,USA,114290
4794,521 E 7th St,Bloomington,IN,USA,104731
4795,432 Cape Jasmine Way,Lexington,SC,USA,103817
4796,11313 NW 121st Place,Yukon,OK,USA,95172
4797,1862 Century Hill,Platte City,MO,USA,74808
4798,1003 Christine Avenue #101-#210,Anniston,AL,USA,68574
4799,510 Calle Vibrante,Palm Desert,CA,USA,184526
4800,830 E River Park Ln,Boise,ID,USA,165824
4801,4015 Maderia Dr,Concord,NC,USA,118446
4802,1415 Tenderden Dr,Channelview,TX,USA,116285
4803,744 Wilderness Trail Dr,Charlotte,NC,USA,107973
4804,3191 Regatta Cir,Sarasota,FL,USA,137148
4805,,Cary,NC,USA,121521
4806,49 Kingston Court,Coronado,CA,USA,332480
4807,9337 Turning Wheel Dr,Charlotte,NC,USA,135070
4808,404 N Horne St #D45,Oceanside,CA,USA,215696
4809,,Royal Oak,MI,USA,207800
4810,13006 Lazy Ln,Willis,TX,USA,132576
4811,316 Union Station Dr,Calera,AL,USA,113459
4812,289 Huron St,Berlin,WI,USA,64086
4813,130 School St,Schofield,WI,USA,70153
4814,1056 Fairfax Dr,Tuscaloosa,AL,USA,99744
4815,2682 Blossom Trail E,Blacksburg,VA,USA,141304
4816,,Tipp City,OH,USA,128753
4817,1410 Putters Edge,San Antonio,TX,USA,124597
4818,301 N Lorimier,Cape Girardeau,MO,USA,116368
4819,1221 Southridge Dr,Lancaster,TX,USA,137065
4820,1006 Gilmore St,Taylor,TX,USA,120524
4821,5510 110th St,Lubbock,TX,USA,110134
4822,2610-2622 Pirineos Way,Carlsbad,CA,USA,232320
4823,19909 S Alderwood Cir,Bend,OR,USA,182448
4824,7404 Westcott Dr,Port Richey,FL,USA,99661
4825,4422 N Cypress Lane,Bloomington,IN,USA,232736
4826,8751 Barco Lane,Jacksonville,FL,USA,120441
4827,9158  Everton,San Antonio,TX,USA,110134
4828,708 SE 6th St,Des Moines,IA,USA,128836
4829,,Rye,NY,USA,365312
4830,5801 Humblebee Road,Columbia,MD,USA,182864
4831,1833 Lombard St Unit B,,,USA,174136
4832,806 Park Ave,Omaha,NE,USA,149533
4833,155 Drive Michael Debakey Dr,Lake Charles,LA,USA,128836
4834,3107 Defilade Dr,Murfreesboro,TN,USA,118446
4835,3101 Morningside Dr,Raleigh,NC,USA,115952
4836,1611 Collegeview Ave,Raleigh,NC,USA,112212
4837,6614 Leightyn Ln Lot 15 Right,Fort Smith,AR,USA,112212
4838,6715 Maribette Road Lot 28 Left,Fort Smith,AR,USA,112212
4839,16815 Shrub Oak Dr,Humble,TX,USA,120441
4840,4904 Jarvis St,Lubbock,TX,USA,124264
4841,325 N 33rd Court,Ridgefield,WA,USA,149200
4842,321 N 33rd Court,Ridgefield,WA,USA,149200
4843,2560 Walden Boulevard,Cape Girardeau,MO,USA,149616
4844,714 Gibson Forest Dr,Lexington,SC,USA,145377
4845,14215 Yellow Warbler,San Antonio,TX,USA,118446
4846,1036 Turin Dr,Hampshire,IL,USA,149200
4847,,,,USA,137148
4848,501 Homey Dr,Antioch,TN,USA,132909
4849,5004 Eastcreek Dr,Arlington,TX,USA,145377
4850,1381 Spade Bit Dr,Sparks,NV,USA,149200
4851,2102-2258 Landmark Cir,Minot,ND,USA,107640
4852,6611 Leightyn Ln Lot 43 Right,Fort Smith,AR,USA,112212
4853,538 Ingleside Drive,Baton Rouge,LA,USA,141304
4854,,Amarillo,TX,USA,116368
4855,15519 Northwood Dr,Porter,TX,USA,116285
4856,4321 SW Genesee St,Seattle,WA,USA,290504
4857,,Kenmore,WA,USA,248944
4858,6153 Saint Andrews Way,Livermore,CA,USA,248944
4859,6511 Grey Oaks,Houston,TX,USA,107973
4860,3318 S Kings,Springfield,MO,USA,85198
4861,2013 Mansker Dr,Goodlettsville,TN,USA,135070
4862,7721 Grey Goose Trail,Arlington,TX,USA,143798
4863,8401 Dunsinane Drive,Charlotte,NC,USA,118446
4864,16806 Chula Vista Avenue,Sandy,OR,USA,153772
4865,17513 Black Hawk Drive,Edmond,OK,USA,141304
4866,9820 Mylea Cir Lot 31 Left,Fort Smith,AR,USA,112212
4867,9806 Mylea Cir Lot 32 Right,Fort Smith,AR,USA,112212
4868,9808 Mylea Cir Lot 32 Left,Fort Smith,AR,USA,112212
4869,9803 Mylea Cir Lot 34 Right,Fort Smith,AR,USA,112212
4870,16334 Ridgehaven Drive Unit 701,San Leandro,CA,USA,332480
4871,1024 Kerry Drive,Calera,AL,USA,124680
4872,704-706 Town House Ln,Richardson,TX,USA,139226
4873,1225 Filbert Road G2,Lynnwood,WA,USA,187020
4874,737 NW Douglas St,Burleson,TX,USA,126758
4875,11956 N 152nd Dr,Surprise,AZ,USA,122602
4876,1522 N Halsted St,Chicago,IL,USA,282608
4877,7305 16th Ave Northwest Unit B,Seattle,WA,USA,199488
4878,989 Mohawk St,Jupiter,FL,USA,199488
4879,11042 SW 51st Avenue,Portland,OR,USA,199072
4880,5 Bedrooms 1,Cincinnati,OH,USA,177877
4881,680 Naumann Drive,Leander,TX,USA,170396
4882,685 Naumann,Leander,TX,USA,166157
4883,29900 Franklin Road,Southfield,MI,USA,165409
4884,308 S 49th St,Omaha,NE,USA,157928
4885,373 W 300 S,Ivins,UT,USA,141304
4886,1406 N Park Ave (6775 W.,Cedar City,UT,USA,141304
4887,22384 Old 44 Dr,Palo Cedro,CA,USA,124264
4888,2480 Bella Vista Dr,Santa Clara,UT,USA,113874
4889,,Mason,OH,USA,181202
4890,,Cincinnati,OH,USA,189514
4891,6970 Tussilago Way,Orlando,FL,USA,147538
4892,6946 Tussilago Way,Orlando,FL,USA,147538
4893,402 S 860 E,American Fork,UT,USA,132909
4894,200 Mercedes Court Unit 201,Grandy,NC,USA,132576
4895,2298 Shady Dr,Morrow,GA,USA,130914
4896,853 Beaver Creek Dr,Burleson,TX,USA,124597
4897,416 Russell Walk,Madison,WI,USA,176630
4898,3516 Upland Ridge Dr,Yukon,OK,USA,124264
4899,3512 Indocin Court,Louisville,KY,USA,124264
4900,11025 SW 33rd St,Yukon,OK,USA,120108
4901,4604 6th Avenue E,Bradenton,FL,USA,137148
4902,468 Adeline Avenue,San Jose,CA,USA,282525
4903,3814 Wintergreen Dr,Humble,TX,USA,118446
4904,408 E Cottage Grove Avenue,Bloomington,IN,USA,340792
4905,308 Birchwood Ln,Fort Worth,TX,USA,132909
4906,1507 Windmill Ln,Mesquite,TX,USA,137065
4907,1836 Robin Avenue,Orange,TX,USA,124680
4908,5035 Cabin Lake Dr,San Antonio,TX,USA,103817
4909,1725 34th St NW,Washington,DC,USA,415184
4910,11411 Long Lake Dr,Indianapolis,IN,USA,107973
4911,5716 Cheval Ln,Indianapolis,IN,USA,107973
4912,1521 2nd Ave Unit 2202,Seattle,WA,USA,521162
4913,652 Sea Anchor Dr Unit 2202,Redwood City,CA,USA,432224
4914,1040 Biscayne Boulevard Apartment 2104,Miami,FL,USA,382352
4915,1205 N Nature Way,Mustang,OK,USA,124264
4916,281 Yadkin St,Clayton,NC,USA,120441
4917,5933 Sunstone Dr Unit 402,San Jose,CA,USA,274296
4918,202 Wexford Dr,Monroe,OH,USA,140888
4919,208 Wexford Dr,Monroe,OH,USA,140888
4920,121 Whisman Dr,Middletown,OH,USA,139226
4921,702 Trenton Rd,Trenton,OH,USA,132576
4922,4732 Canipe Dr,Charlotte,NC,USA,122602
4923,636 Villa Center Way,San Jose,CA,USA,331649
4924,1804 W Yacht,Oak Island,NC,USA,149616
4925,591 Saint Claire Dr,Palo Alto,CA,USA,565216
4926,14514 Lourdes Dr,Houston,TX,USA,120441
4927,6040 24th St #06,Lubbock,TX,USA,145460
4928,6315 SE 91st Avenue,Portland,OR,USA,141304
4929,1851 N Birdsell Dr Unit 1,Wasilla,AK,USA,128836
4930,1626 Summit St,Columbus,OH,USA,124680
4931,9212 Boehm Drive,Lenexa,KS,USA,120524
4932,5468 70 S Hyde Park Blvd,Chicago,IL,USA,236476
4933,6323 Mountain Pines Ln,Katy,TX,USA,120524
4934,2950 N 38th St #1 To 18,Phoenix,AZ,USA,214034
4935,221 Regent Court,American Canyon,CA,USA,199488
4936,3920 3850 3880 Garden View Dr,Grand Forks,ND,USA,140888
4937,1523 Butler Creek Avenue,Belgrade,MT,USA,132992
4938,3535 Briarthorne Dr,Charlotte,NC,USA,122602
4939,818 North 39th St,Grand Forks,ND,USA,112212
4940,17803 Springtree Dr,Humble,TX,USA,128753
4941,1932 West Plum St,Fort Collins,CO,USA,174386
4942,1919-B Delta Avenue,Nashville,TN,USA,195332
4943,,Ivins,UT,USA,120524
4944,24022 Holleygate CT,Spring,TX,USA,120441
4945,632 Westwood Dr,Lexington,SC,USA,107973
4946,1446 Eberhart,Edwardsville,IL,USA,116368
4947,4610 Discovery Point,Discovery Bay,CA,USA,307128
4948,6708 Antigua Dr #59,Fort Collins,CO,USA,137148
4949,4004 Lauren Court  Op4004 Lauren Court,Destin,FL,USA,187020
4950,918 N Lbj Drive,San Marcos,TX,USA,166240
4951,516 Cambridge Dr,Saginaw,TX,USA,130914
4952,1051 Sapphire Dr,Gastonia,NC,USA,120441
4953,4250 Par Dr,Indianapolis,IN,USA,116285
4954,5459 Madison Ave,San Diego,CA,USA,273880
4955,102 Cattlemans Creek Rd,Newark,TX,USA,132909
4956,1433 N Dearborn St Apartment 2,Chicago,IL,USA,332480
4957,982 Prospect St Apartment #2,Honolulu,HI,USA,282608
4958,206 Ashley Ave,Charleston,SC,USA,241048
4959,901 N Dunn,Bloomington,IN,USA,207800
4960,707 N Hayden Island Drive  427,Portland,OR,USA,190760
4961,172 Airport Rd,New Castle,DE,USA,174469
4962,7000 Sheridan Associates Llc 7000-10 N Sheridan/1212-18 W Lunt,Chicago,IL,USA,165824
4963,1013 Fitchie Place,Durham,NC,USA,157928
4964,17231 Minos Conaway Rd,Lewes,DE,USA,157928
4965,10 N 3rd St Unit 203,Lafayette,IN,USA,149616
4966,2382 South Canterbury Road,Saint George,UT,USA,132576
4967,332 Voldemort St,Rock Hill,SC,USA,132576
4968,120 Murray St,Binghamton,NY,USA,124680
4969,,Auburn,AL,USA,116368
4970,523 White Oak Cir,Lincoln,AL,USA,115952
4971,1090-1108 N Hanley 7461-98 Ahern,Saint Louis,MO,USA,105147
4972,,Cincinnati,OH,USA,99744
4973,2721 Pine Trace Dr,Maumee,OH,USA,82704
4974,289 Ivy Place,Oxford,AL,USA,82704
4975,14509 Griffin St,Tuscaloosa,AL,USA,133823
4976,5166 Parkside Dr,Mason,OH,USA,147538
4977,38 W Oakland Ave,Columbus,OH,USA,265984
4978,211 Wexford Dr,Monroe,OH,USA,140888
4979,642 Todhunter Rd,Monroe,OH,USA,140888
4980,215 Wexford Dr,Monroe,OH,USA,140888
4981,203 Wexford Dr,Monroe,OH,USA,140888
4982,5100 Cascade Pools Avenue,Las Vegas,NV,USA,130914
4983,715 Pequin Rd,Crosby,TX,USA,128753
4984,790 Whitecrest CT,Lawrenceville,GA,USA,128753
4985,488 W Duarte Rd,Arcadia,CA,USA,232736
4986,1967 Cambridge Village Dr,Conway,AR,USA,126758
4987,4205 Virginia Ave,Cincinnati,OH,USA,157512
4988,226 Oman Rd,Castle Rock,CO,USA,165409
4989,307 Knightsborough Way,Apex,NC,USA,120524
4990,1308 Park Avenue,Omaha,NE,USA,157512
4991,2617a NE 131st Court,Vancouver,WA,USA,157512
4992,6255 White Rabbit Place,Indianapolis,IN,USA,112129
4993,1201 Kensington Ln,Elgin,OK,USA,111796
4994,1755 Miller Springs Dr,Bethlehem,GA,USA,126758
4995,200 Munro St,Liberty Hill,TX,USA,140473
4996,808 Callista Cay Loop,Tarpon Springs,FL,USA,149616
4997,3517 30th St,Lubbock,TX,USA,126758
4998,2009 Ryan Ave,Cincinnati,OH,USA,126758
4999,9201 Simmons Road,Austin,TX,USA,145460
5000,104 N Kramer Path,Clayton,NC,USA,135070
5001,,Stayton,OR,USA,132576
5002,2074 College Heights Road,Manhattan,KS,USA,119693
5003,1200 Narrow Gorge Court,Henderson,NV,USA,157512
5004,1197 Narrow Gorge Court,Henderson,NV,USA,145460
5005,3210 Jericho Road,Bismarck,ND,USA,140888
5006,2109 Walnut Avenue,Ruston,LA,USA,91432
5007,738 Porta Rosa Circle,Saint Augustine,FL,USA,149200
5008,1805 Stephens Pond View,Loganville,GA,USA,126758
5009,7823 Euler Way,Charlotte,NC,USA,124597
5010,515 Dry Creek Cir,Indianapolis,IN,USA,116285
5011,1525  1585 Forest Lake Dr,Tuscaloosa,AL,USA,187020
5012,2709 E Sylvia St,Phoenix,AZ,USA,108056
5013,54 Jonalker CT,Clayton,NC,USA,137065
5014,97 Balsam Fir Place,Clayton,NC,USA,122602
5015,1031 N Sumner St 220,Pampa,TX,USA,49456
5016,108 N Kramer Path,Clayton,NC,USA,135070
5017,7312 South 81st St,La Vista,NE,USA,124264
5018,3323 Lowland Dr,Douglasville,GA,USA,118446
5019,2029 Thomasville Dr SE,Atlanta,GA,USA,111796
5020,,Manchester,NH,USA,99744
5021,8130 Red Stopper Ln,Winter Garden,FL,USA,170147
5022,4190 Sierra Way,Gardendale,AL,USA,120524
5023,9100 Spring Green Loop,Mechanicsville,VA,USA,157928
5024,2115 201st Place SE Unit C2,Bothell,WA,USA,197826
5025,1390 Troy St,Aurora,CO,USA,195332
5026,534 Stratford Dr,Douglasville,GA,USA,116285
5027,1854 W Stonebridge Drive 30,Saint George,UT,USA,132992
5028,1123 Rankin Oaks St,Charlotte,NC,USA,132909
5029,1345 Torrence Grove Church Rd,Charlotte,NC,USA,130914
5030,1211 Hardwood Lane,College Station,TX,USA,116368
5031,4010 SW Fairhaven Drive,Corvallis,OR,USA,165824
5032,,Midland,MI,USA,83120
5033,8647 NW 113th Court,Doral,FL,USA,257672
5034,130 East 1050 North,Hurricane,UT,USA,171227
5035,117 W Paseo Airosa,Ridgecrest,CA,USA,145460
5036,900 Lenora St 506,Seattle,WA,USA,415184
5037,4723 Caminito Lapiz,San Diego,CA,USA,298816
5038,7911 Bluff Trail Dr,Humble,TX,USA,122602
5039,,Edmond,OK,USA,124264
5040,405 Cobblestone Loop SW,Mandan,ND,USA,140888
5041,40360 Imperio Place,Fremont,CA,USA,330402
5042,510 13th St Unit 201,Tuscaloosa,AL,USA,581840
5043,401 S Eton St,Birmingham,MI,USA,376118
5044,3899 Ledyard St,West Lafayette,IN,USA,124680
5045,5118 5120 S Greenwood Ave,Chicago,IL,USA,287096
5046,337 Falling Star Dr,Fort Worth,TX,USA,143382
5047,,Norman,OK,USA,103900
5048,625 Stanwix St,Pittsburgh,PA,USA,235645
5049,283 Iris Dr,Hendersonville,TN,USA,147538
5050,13 Walnut Grove Way,Irmo,SC,USA,120441
5051,820 Blanchard St Unit 1810,Seattle,WA,USA,457160
5052,2834 Shelburne Way,Saint Cloud,FL,USA,143382
5053,7301 Travelers Crossing,Rowlett,TX,USA,149200
5054,,Edmond,OK,USA,120524
5055,,Amarillo,TX,USA,153772
5056,7 Knickerbocker Ln,Orinda,CA,USA,349104
5057,1306 Sassafras St,San Diego,CA,USA,332480
5058,902 Binney St,Baltimore,MD,USA,261828
5059,4105 N Concord Avenue,Portland,OR,USA,232320
5060,,Beachwood,OH,USA,191592
5061,26 Autumn Ridge Ln,Asheville,NC,USA,166240
5062,6081 Wahl Rd Unit A,Freeland,WA,USA,132992
5063,910 Claudette Dr,Talbott,TN,USA,124680
5064,11 Calle DE Arena,Rancho Santa Margarita,CA,USA,91432
5065,16014 Arapaho Bend Ln,Cypress,TX,USA,132909
5066,8404 Abbey Dell Dr,Camby,IN,USA,116285
5067,9118 Pebble Creek Dr,Tampa,FL,USA,153689
5068,215 Arrowhead Dr,Dallas,GA,USA,105978
5069,410 E Geer St,Durham,NC,USA,182864
5070,2013 Via Firenze,Henderson,NV,USA,137148
5071,18 Pueblo CT Alamo,Walnut Creek,CA,USA,332480
5072,3710 Sherwood Ln,Houston,TX,USA,157928
5073,6124 W Oregon Ave,Glendale,AZ,USA,116285
5074,,Leawood,KS,USA,227167
5075,6186 Toledo Place,Haymarket,VA,USA,191176
5076,5340 Courtfield Dr,Indian Trail,NC,USA,137065
5077,3403 Pondridge CT,Charlotte,NC,USA,124597
5078,526 N Lincoln,Bloomington,IN,USA,374040
5079,13812 Hill St,Huntersville,NC,USA,153772
5080,10053 Jefferson Highway,Baton Rouge,LA,USA,116368
5081,1987 Bertha CT,Hampton,GA,USA,118446
5082,8630 Doskocil Dr,Houston,TX,USA,128753
5083,2512 Sir Barton Bay,Cibolo,TX,USA,124264
5084,3414 Meadow Cir E,Milan,IL,USA,182864
5085,1532 E Young St Wilmington,Los Angeles,CA,USA,332480
5086,2602 Pacific Coast Hwy,Torrance,CA,USA,332064
5087,44 Albany St,Ladera Ranch,CA,USA,261828
5088,3053 Reef View St,Las Vegas,NV,USA,145460
5089,13867 Kearney St,Thornton,CO,USA,149616
5090,7536 Byron Place,Saint Louis,MO,USA,174136
5091,3128 Harvey St,Huntsville,AL,USA,103900
5092,7130 Autumn Acres,Converse,TX,USA,128836
5093,16809 Chula Vista Avenue,Sandy,OR,USA,178708
5094,3121 Lake Park Way,Longmont,CO,USA,174552
5095,12096 Scrub Palm Ln,Orlando,FL,USA,153772
5096,117 Oak Meadow Ln,Blacksburg,VA,USA,182864
5097,8341 Dunbarton Ave  8341,Los Angeles,CA,USA,465056
5098,22 Austin St,,,USA,374040
5099,572 Orcas Avenue NE,Renton,WA,USA,232736
5100,1680 SW 53rd St,Corvallis,OR,USA,149200
5101,167 Tanners Mill Rd,Chapin,SC,USA,128753
5102,207 Salusbury Ln,Columbia,SC,USA,107973
5103,21 Idylwood Dr,Cullowhee,NC,USA,47794
5104,69 Diamond Creek Dr,Clayton,NC,USA,132909
5105,5618 Ruby Place,Torrance,CA,USA,348688
5106,307 Rosemary,San Antonio,TX,USA,245204
5107,1027 Cooper Springs Dr,Spring,TX,USA,112129
5108,205 Pebblebrook Ln,Glenn Heights,TX,USA,157845
5109,4009 Ontario St,Ames,IA,USA,124680
5110,370 Twig St,Christiansburg,VA,USA,124680
5111,320 Twig St,Christiansburg,VA,USA,124680
5112,217 Binford SW Drive,Huntsville,AL,USA,55275
5113,3806 Amity Cir SE,Mandan,ND,USA,140888
5114,6025 Spanish Moss Ln,Charlotte,NC,USA,128753
5115,229 Delmont St #259,,,USA,164993
5116,2204 Sinclair,Midland,TX,USA,220268
5117,402 Sea Star Cir,Surf City,NC,USA,145460
5118,39 Melano St,Rapid City,SD,USA,145460
5119,10333 Liverpool Way,Indianapolis,IN,USA,126758
5120,128 Ancient Oaks Way,Hiram,GA,USA,126758
5121,360 Ocean Drive,Key Biscayne,FL,USA,789640
5122,716 Adagio Dr,Greenwood,IN,USA,124597
5123,1919 Notre Dame Dr,Glenn Heights,TX,USA,137065
5124,9731 Autumn Arch,Converse,TX,USA,107973
5125,6125 Springtime Common,Livermore,CA,USA,261828
5126,90 Surrey St,Medford,MA,USA,315856
5127,6644 Coldwater Canyon,North Hollywood,CA,USA,299232
5128,1933 Placer Drive,San Leandro,CA,USA,282608
5129,3610 Greenmount Avenue,Baltimore,MD,USA,182864
5130,1706 West Farmville Rd,Auburn,AL,USA,166240
5131,1363 Goodbar Avenue,Memphis,TN,USA,165824
5132,2736 Humboldt Avenue S,Minneapolis,MN,USA,165824
5133,7 Derry Ln,Greer,SC,USA,145460
5134,393 North 400 West,Saint George,UT,USA,134654
5135,1309 13th St E,Tuscaloosa,AL,USA,99744
5136,1216 N Lasalle,Chicago,IL,USA,249360
5137,1805 134th Avenue SE #22,Bellevue,WA,USA,248944
5138,142 Quiet Grove Dr,Lexington,SC,USA,124597
5139,751 United Ave SE Fulton County,Atlanta,GA,USA,236892
5140,5306 April Dr,Langley,WA,USA,166240
5141,12330 River Highlands,Saint Amant,LA,USA,116368
5142,7312 Halo Falls St,North Las Vegas,NV,USA,170396
5143,7321 Glistening Star St,North Las Vegas,NV,USA,170396
5144,5171 Montford Cir,Spring Hill,FL,USA,128753
5145,5709 Falkland Terrace,Edmond,OK,USA,165824
5146,16586 W Polk St,Goodyear,AZ,USA,116285
5147,4234 Eliot St,Denver,CO,USA,222762
5148,1725 Quinn Berry CT,Douglasville,GA,USA,105978
5149,10201 W Cordes Rd,Tolleson,AZ,USA,128753
5150,1635 Keena Drive,Henderson,NV,USA,145460
5151,63 Pindo Palm Drive,Ponte Vedra,FL,USA,191176
5152,16426 Peyton Ridge Cir,Houston,TX,USA,139226
5153,15215 Northeast 7th Place,Bellevue,WA,USA,241048
5154,2343 Blackthorn Dr,Franklin,IN,USA,112129
5155,147 Cadence,Irvine,CA,USA,307544
5156,46612 Chase View Terrace,Sterling,VA,USA,203644
5157,1025 Joselynn Dr,Gastonia,NC,USA,120441
5158,3822 Brown St,Dallas,TX,USA,265984
5159,1540-1542 5th St SW,Minot,ND,USA,86860
5160,12 Chester St,Allston,MA,USA,374040
5161,1797 Canal Drive,Fernley,NV,USA,141304
5162,6041-Cammie Way,San Antonio,TX,USA,132576
5163,2808 South Dogwood Ave,Broken Arrow,OK,USA,124680
5164,500 Gingerbread CT S,Columbia,SC,USA,124597
5165,376 Collinsworth Dr,Clayton,NC,USA,130914
5166,16174 W Hope Dr,Surprise,AZ,USA,126758
5167,188 Pinellas Ln #401b,Cocoa Beach,FL,USA,145460
5168,6616 159th Avenue NE,Redmond,WA,USA,232736
5169,3709 Bentley Place,Waxhaw,NC,USA,139226
5170,1895 South Logan St,Denver,CO,USA,282608
5171,702 S McKinley Avenue,Champaign,IL,USA,191176
5172,1800 Fifth Ave,Pittsburgh,PA,USA,199488
5173,2945 N Augustine,Mesa,AZ,USA,182864
5174,236 Bassett Loop,Columbia,SC,USA,137065
5175,215 Saint Paul St,Brookline,MA,USA,523656
5176,1640 Summerhouse Lane Unit 102b,Sarasota,FL,USA,498720
5177,95 Port Of,Coronado,CA,USA,374040
5178,3328 Zola St,San Diego,CA,USA,373624
5179,1131 Route 601,Skillman,NJ,USA,240217
5180,2046 Chadds Ford Drive,Reston,VA,USA,207800
5181,6135 N Broadway #602,Chicago,IL,USA,207800
5182,6760 Packer Drive NE,Belmont,MI,USA,182864
5183,246 Habitat Cir,Windsor,CO,USA,164162
5184,,Suwanee,GA,USA,137148
5185,911 Elliott Dr,Cedar Hill,TX,USA,137065
5186,1204 Champion Dr,Cary,NC,USA,132992
5187,,Smyrna,GA,USA,197410
5188,1371 Kehaulani Dr,Kailua,HI,USA,789640
5189,960 Brookhaven Dr,Franklin,IN,USA,112129
5190,6638 Brunning Glen CT,Charlotte,NC,USA,149533
5191,1104 Laura Duncan,Apex,NC,USA,120524
5192,457 Petunia Court,Merced,CA,USA,145460
5193,355 W Waterside 201,Post Falls,ID,USA,157928
5194,3821 S Graham St,Seattle,WA,USA,199072
5195,13614 Clubside Dr,Tampa,FL,USA,178708
5196,71 Micahs Crossing,Reeds Spring,MO,USA,112212
5197,3503 45th St,Lubbock,TX,USA,110134
5198,815 Terrell Dr,Hinesville,GA,USA,110134
5199,1331 Brickell Bay Drive Apartment 3505,Miami,FL,USA,556904
5200,15510 NE 86th St,Vancouver,WA,USA,157512
5201,2593 Windage Dr SW,Marietta,GA,USA,137065
5202,14746 S Rising Star Way,Riverton,UT,USA,141304
5203,233 Lindell Place,San Antonio,TX,USA,265984
5204,16903 Alturas Avenue,Pflugerville,TX,USA,165824
5205,611 Cheehaw Ave,West Columbia,SC,USA,162084
5206,392 Council Loop,Columbia,SC,USA,151694
5207,11303 Sweetbriar Ridge Dr,Charlotte,NC,USA,149533
5208,3533 Devon Chase Rd,Atlanta,GA,USA,120441
5209,216 Deer Track Run,Lexington,SC,USA,140888
